phenomenonTime,AMF_pm012,GLB_1745609,GLB_4182551,GLB_5939801,GLB_5965467,GLOBE_350916063264611,GLOBE_350916063264850,GLOBE_350916063265568,GLOBE_350916066550651,GLOBE_350916067031677,HLL_zps-09,HLL_zps-10,LTD_10414,LTD_11636,LTD_19824,LTD_25146,LTD_26302,LTD_31138,LTD_31898,LTD_34054,LTD_34530,LTD_34716,LTD_34722,LTD_35291,LTD_35706,LTD_41732,LTD_41957,LTD_44936,LTD_46788,LTD_53212,LTD_53693,LTD_55142,LTD_55401,LTD_55645,LTD_56618,LTD_57198,LTD_57243,LTD_57581,LTD_60640,LTD_62035,LTD_6361,LTD_66369,LTD_66669,LTD_66758,LTD_67490,LTD_67872,LTD_68566,LTD_68612,LTD_68708,LTD_6874,LTD_69154,LTD_74486,LTD_7631,LTD_8901,MJS_719,MJS_721,MJS_773,MJS_782,MJS_787,MJS_791,MJS_871,MJS_883,MVB_pistofsensor2-in,MVB_pistofsensor2-out,NBI_352753090556927,OZK_1813,OZK_350928,OZK_4891351,OZK_4891985,SSK_LH023,SSK_LH025,SSK_RDFV001,SSK_RDFV017,SSK_RDFV019,SSK_RDFV022,SSK_RDFV024,SSK_RDFV035,SSK_RDFV050,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510,UTR_bu006,UTR_bu007,UTR_bu011,UTR_bu020
2023-01-04T22:00:00.000Z,5.538,,,9.57,9.7,,,,,,7.007,0.0,5.64,,9.165,5.772,10.36,6.987,5.112,15.225,5.54,6.248,,5.143,2.592,,6.01,1.96,0.0,8.176,7.2,3.243,8.178,7.293,,6.106,,2.961,6.768,6.816,8.607,,4.998,,,,,,,221.221,,,6.048,30.096,,11.25,11.0,12.67,,14.0,9.33,12.67,6.0,7.67,5.64,10.74,,,,18.28,19.48,19.26,,,,18.32,,,,,,,,,10.011,,0.284,0.0,9.715,11.808,11.52,117.114,,0.141,
2023-01-05T00:00:00.000Z,8.61,,,10.22,9.03,,,,,,10.15,0.0,8.034,,11.04,8.17,14.19,12.154,6.107,23.217,5.67,8.668,,7.004,3.8,,5.56,2.277,0.0,12.567,11.13,4.944,9.588,17.82,,9.984,,3.726,7.938,10.339,10.535,,7.276,,,,,,,329.544,,,7.904,50.301,,12.5,14.5,11.0,,10.0,10.0,12.0,6.5,7.75,8.2,11.29,,,,18.62,19.65,19.95,,20.95,,19.2,,,,,,,,,15.111,,0.41,0.0,14.552,14.898,15.642,315.88,,0.206,
2023-01-05T01:00:00.000Z,7.52,,,9.39,7.85,,,,,,8.51,0.0,6.66,,10.15,7.334,12.545,8.967,6.37,19.76,5.3,7.28,,6.624,6.44,,5.37,2.035,0.0,10.123,8.883,4.995,7.77,9.882,,8.415,,3.162,8.544,8.46,9.457,,6.144,,,,,,,326.502,,,6.768,48.62,,10.75,17.5,9.25,,10.33,5.0,8.5,5.69,7.77,7.4,10.62,,,,17.15,17.02,18.55,,20.04,,16.93,,,,,,,,,12.58,,0.37,0.0,11.59,12.282,12.74,247.872,,0.185,
2023-01-05T03:00:00.000Z,5.24,,,10.0,7.68,,,,,,6.288,0.0,4.736,,7.874,5.148,8.866,5.929,4.096,14.416,5.07,5.12,,4.464,1.876,,5.36,1.386,0.0,7.866,6.615,3.429,4.572,,,5.85,,2.048,6.552,5.94,7.844,,4.653,,,,,,,258.588,,,4.824,38.726,,9.0,9.0,9.25,,10.25,7.33,11.67,4.67,6.25,5.08,11.12,,,,18.13,18.6,18.88,,20.37,,18.84,,,,,,,,,8.96,,0.387,0.0,8.432,10.05,9.72,237.25,,0.128,
2023-01-05T04:00:00.000Z,12.382,,,8.91,7.65,,,,,,10.148,0.0,8.943,,11.269,11.165,19.84,15.088,7.174,34.374,4.95,8.018,,9.486,3.39,,5.15,2.92,0.0,16.371,13.867,6.552,8.61,10.9,,12.083,,4.215,8.624,14.72,14.16,,10.144,,,,,,,500.752,,,9.044,71.5,19.0,9.0,6.0,9.0,,7.33,6.0,9.67,4.67,6.83,10.28,10.22,,,,16.85,16.8,20.48,,18.65,,17.75,,,,,,,,,18.2,,0.78,0.0,20.28,14.892,15.696,694.12,,0.262,
2023-01-05T05:00:00.000Z,4.797,,,8.76,7.25,,,,,,5.547,0.0,4.27,,8.418,4.29,7.67,4.902,4.092,12.5,4.67,4.62,,3.861,2.112,,4.95,1.309,0.0,6.604,5.461,3.05,4.25,8.712,,5.166,,1.708,5.984,5.246,6.432,,4.128,,,,,,,271.404,,,4.318,34.29,,11.0,13.0,9.0,,8.25,6.0,10.0,4.5,6.08,4.674,9.81,,,,16.73,17.0,19.56,,17.92,,16.85,,,,,,,,,7.93,,0.248,0.0,7.375,9.99,9.443,368.5,,0.123,
2023-01-05T06:00:00.000Z,5.964,,,9.51,11.48,,,,,,6.435,0.0,5.18,,8.742,4.851,8.967,6.48,4.686,14.544,4.4,5.538,,4.384,2.448,,4.84,1.518,0.0,8.12,6.768,3.64,4.935,,,6.204,,2.1,7.332,6.816,7.8,,4.704,,,,,,,294.437,,,4.719,36.608,,11.0,5.0,10.33,,9.75,6.0,10.75,4.5,6.5,5.6,10.43,,,,18.23,17.64,19.17,,17.86,,16.93,,,,,,,,,9.38,,0.423,0.0,8.784,10.508,10.582,448.788,,0.14,
2023-01-05T07:00:00.000Z,5.617,,,9.73,12.45,,,,,,6.348,0.0,4.958,,8.448,4.292,9.176,5.544,4.995,15.62,4.5,4.86,,4.773,2.622,,5.51,1.572,0.0,7.92,6.486,3.192,3.886,,,5.984,,2.144,5.985,6.576,8.415,,4.41,,,,,,,300.288,,,4.448,33.638,,9.33,6.5,11.75,,8.67,9.5,13.67,4.58,5.67,5.36,11.13,,,,18.95,19.42,19.43,,19.22,,18.62,,,,,,,,,9.177,,0.54,0.0,8.804,10.395,10.35,477.9,,0.134,
2023-01-05T08:00:00.000Z,5.031,,,9.3,11.74,,,,,,5.535,0.0,3.91,,7.41,4.25,7.625,4.83,3.625,12.48,4.61,4.625,,,2.268,,5.69,1.008,0.0,6.344,5.566,3.105,4.248,,,5.148,,1.84,6.144,5.22,6.76,,3.1,,,,,,,249.0,,,3.993,29.28,,10.0,,13.33,,7.5,12.5,12.5,4.75,6.83,4.68,10.68,,,,18.4,18.14,18.84,,19.58,,17.8,,,,,,,,,7.705,,0.468,0.0,7.32,9.88,9.344,427.83,,0.116,
2023-01-05T09:00:00.000Z,4.928,,,9.28,12.24,,,,,,5.546,0.0,4.29,,8.256,4.758,7.564,4.3,3.993,12.88,5.26,4.392,,3.605,2.337,,5.75,1.166,0.0,6.608,5.967,3.27,3.696,8.174,,5.106,,1.87,5.875,5.217,6.837,,2.541,,,,,,,225.04,,,3.51,28.665,,10.5,18.0,14.67,,15.75,7.0,10.5,4.33,6.25,4.44,10.33,,,,18.72,18.13,18.88,,19.28,,16.58,,,,,,,,,7.303,,0.448,0.0,7.015,9.984,9.625,427.392,,0.111,
2023-01-05T10:00:00.000Z,6.862,,,9.75,11.88,,,,,,6.946,0.0,5.365,,9.734,6.08,10.032,6.533,4.743,15.392,5.1,5.049,,5.076,2.295,,5.84,1.43,0.0,8.344,6.705,3.77,4.557,13.77,,6.716,,2.32,6.51,6.57,8.164,,3.473,,,,,,,309.622,,,4.619,36.3,,10.5,8.0,13.0,,8.33,5.67,12.67,4.75,6.58,5.84,10.46,,,,18.82,18.88,19.52,,18.0,,17.5,,,,,,,,,9.57,,0.584,0.0,9.028,11.775,11.47,534.144,,0.146,
2023-01-05T12:00:00.000Z,12.596,,,9.59,11.52,,,,,,11.96,0.0,9.01,,14.694,8.976,16.864,13.083,6.048,17.886,4.0,8.568,,9.842,5.355,,5.56,3.192,0.0,12.466,11.214,8.215,8.416,,,13.832,,4.522,13.608,12.374,14.31,,5.691,,,,,,,445.73,,,7.42,68.904,6.0,9.67,7.0,13.67,,6.75,10.67,14.25,7.25,6.17,10.56,10.22,,,,17.3,17.08,18.65,,20.5,,15.67,,,,,,,,,17.755,,0.789,0.0,16.048,18.544,18.648,559.365,,0.264,
2023-01-05T14:00:00.000Z,11.4,,,10.22,13.12,,,,,,10.486,0.0,8.251,,,8.74,13.8,13.11,6.699,24.255,3.92,4.872,,7.752,4.899,,5.54,2.497,0.0,10.81,10.125,6.244,8.856,,,10.35,,5.175,11.31,10.81,11.172,,4.83,,,,,,,281.112,,,8.214,63.14,,9.75,9.0,10.0,,11.5,6.0,10.33,6.83,6.25,8.8,10.99,,,,17.86,17.82,16.23,,16.34,,14.0,,,,,,,,,15.75,,0.888,0.0,14.784,15.525,16.247,390.754,,0.221,
2023-01-05T16:00:00.000Z,3.96,,,10.1,13.0,,,,,,4.743,0.0,3.738,,,3.686,6.499,5.229,3.102,11.316,4.43,2.35,,2.89,1.92,,4.79,0.957,0.0,5.734,4.929,2.992,3.15,7.41,,4.59,,1.78,5.184,4.59,6.06,,2.208,,,,,,,52.164,,,2.697,23.436,,10.67,14.0,12.0,,15.67,12.67,14.25,7.25,6.92,4.094,11.44,,,,19.7,20.6,17.04,,21.2,,20.45,,,,,,,,,6.424,,0.99,0.0,6.44,8.019,7.857,458.5,,0.089,
2023-01-05T17:00:00.000Z,2.592,,,7.73,9.69,,,,,,3.0,0.0,2.53,,,1.76,3.575,2.65,1.95,6.588,3.78,2.275,,2.915,1.449,,4.32,0.432,0.0,2.376,2.968,1.87,1.938,3.968,,3.52,,1.045,3.905,2.646,3.021,,0.88,,,,,,,33.744,,,1.482,13.338,,10.5,9.5,16.67,,18.0,13.0,10.0,6.67,7.17,2.128,8.3,,,,12.9,13.02,20.38,,15.72,,15.74,,,,,,,,,3.08,,0.784,0.0,3.942,4.83,6.24,400.084,,0.056,
2023-01-05T19:00:00.000Z,5.928,,,14.83,15.47,,,,,,7.632,0.0,6.732,,,5.208,9.856,7.776,3.294,15.052,5.76,2.16,,7.448,7.92,,5.48,1.85,0.0,6.21,8.154,4.131,1.56,8.208,,6.552,,,7.506,7.384,11.426,,1.21,,,,,,,25.811,,,2.332,13.554,,28.5,62.0,55.33,,47.33,31.5,41.5,4.83,7.08,4.896,15.36,,,,19.98,20.72,26.58,,19.44,,22.66,,,,,,,,,9.996,,0.416,0.0,15.423,8.855,16.72,569.943,,0.051,
2023-01-06T01:00:00.000Z,2.025,,,3.27,1.35,,,,,,3.699,0.0,4.224,,,2.499,4.116,1.86,2.16,5.922,2.4,2.16,,2.286,0.966,,2.37,1.935,0.0,2.86,3.36,3.168,3.591,7.752,,3.886,,,5.94,3.536,6.732,,1.022,,,,,,,99.462,,,2.622,34.5,,4.67,5.5,9.0,,5.67,4.5,6.5,1.85,2.08,1.848,3.75,,,,4.02,4.0,4.66,,5.8,,3.96,,,,,,,,,3.828,,0.798,0.0,4.935,3.105,5.48,1024.2,,0.133,
2023-01-06T02:00:00.000Z,3.332,,,4.02,1.18,,,,,,4.644,0.0,5.766,,,3.8,6.0,3.03,1.884,8.772,2.03,1.727,,3.743,1.155,,2.25,2.316,0.0,4.623,5.13,4.301,5.133,8.05,,5.7,,,5.986,6.03,9.118,,1.4,,,,,,,136.518,,,3.496,46.228,,6.5,7.0,9.0,,7.5,6.67,10.0,1.08,1.67,3.258,3.8,,,,5.06,4.87,6.47,,6.75,,5.82,,,,,,,,,6.048,,0.905,0.0,8.61,4.077,6.601,1159.52,,0.183,
2023-01-06T03:00:00.000Z,3.36,,,2.68,1.02,,,,,,4.2,0.0,5.412,,,5.083,6.6,3.377,1.647,10.144,1.86,1.82,,3.42,1.015,,2.07,2.152,0.0,5.418,4.698,3.968,4.774,7.258,,6.192,,,4.509,6.578,10.008,,1.782,,,,,,,245.931,,,4.617,60.652,,4.75,4.0,3.67,,3.5,4.0,4.0,1.17,2.0,2.3,2.75,,,,4.05,3.78,4.97,,3.58,,3.7,,,,,,,,,5.418,,1.18,0.0,9.54,3.496,5.91,1454.11,,0.236,
2023-01-06T04:00:00.000Z,2.31,,,2.0,0.94,,,,,,3.152,0.0,3.924,,,2.42,3.388,1.864,1.218,5.88,1.56,1.392,,2.061,0.561,,2.04,1.582,0.0,3.374,3.15,3.504,3.468,7.2,,4.683,,,3.9,4.266,4.914,,1.205,,,,,,,217.852,,,3.24,55.332,,3.0,4.5,4.0,,3.67,4.5,3.75,1.0,1.42,2.11,2.36,,,,2.6,2.65,5.58,,2.97,,4.4,,,,,,,,,3.996,,0.852,0.0,5.145,2.324,3.78,919.35,,0.214,
2023-01-06T06:00:00.000Z,2.864,,,2.0,1.74,,,,,,5.185,0.0,5.78,,,3.303,4.771,2.604,1.084,7.52,1.23,2.168,,2.888,0.864,,1.83,2.471,0.0,4.037,4.485,4.774,3.864,9.486,,7.266,,,5.302,5.888,8.073,,1.464,,,,,,,331.004,,,4.329,82.984,,3.5,3.5,4.25,,2.75,4.0,4.33,0.42,1.0,11.55,2.08,,,,2.6,2.53,3.03,,2.1,,3.47,,,,,,,,,4.83,,2.31,0.0,7.144,3.036,5.52,1192.04,,0.334,
2023-01-06T07:00:00.000Z,1.576,,,2.55,2.3,,,,,,3.872,0.0,5.184,,,2.613,4.02,1.809,0.966,6.732,1.14,1.127,,2.587,0.835,,1.67,1.568,0.0,2.814,3.84,3.648,2.035,11.152,,4.825,,,5.256,4.422,7.141,,0.6,,,,,,,163.625,,,2.444,39.246,,4.75,5.0,7.0,,4.33,5.0,6.0,0.25,1.0,9.776,2.94,,,,3.34,3.42,3.84,,2.32,,3.97,,,,,,,,,3.686,,1.504,0.0,6.324,2.368,4.669,1272.38,,0.19,
2023-01-06T08:00:00.000Z,4.185,,,3.1,3.09,,,,,,7.004,0.0,7.38,,,5.4,8.4,4.03,2.136,15.778,1.24,1.78,,6.532,1.152,,1.64,2.67,0.0,4.784,6.682,4.693,2.2,9.568,,7.168,,,8.211,10.836,11.298,,0.594,,,,,,,207.68,,,4.302,38.048,,6.0,,10.25,,7.0,7.25,8.5,0.17,1.17,2.31,3.03,,,,4.36,4.48,3.98,,4.23,,4.4,,,,,,,,,7.084,,1.374,0.0,17.442,3.211,8.096,2519.75,,0.237,
2023-01-06T10:00:00.000Z,3.213,,,3.22,3.64,,,,,,3.08,0.0,2.682,,,2.028,4.056,2.28,2.002,6.665,1.83,1.694,,1.95,,,2.03,1.043,0.0,2.945,2.325,2.235,1.47,9.61,,4.864,,,3.41,4.312,2.844,,1.24,,,,,,,65.79,,,2.772,37.422,,5.25,5.0,6.5,,6.0,7.33,4.75,0.5,1.5,2.664,3.47,,,,5.05,4.85,3.62,,2.7,,3.12,,,,,,,,,3.969,,1.008,0.0,3.85,3.792,4.266,1407.63,,0.149,
2023-01-06T11:00:00.000Z,3.06,,,2.03,2.45,,,,,,2.985,0.0,2.424,,,2.484,4.14,3.451,1.365,6.18,2.0,2.145,,,,,2.27,,0.0,3.296,2.233,2.222,2.2,14.112,,3.045,,,4.775,3.895,4.12,,1.648,,,,,,,116.554,,,2.828,48.682,,5.0,,3.67,,2.75,5.33,3.75,1.17,1.67,2.01,2.39,,,,4.1,4.18,4.24,,2.2,,3.5,,,,,,,,,4.242,,1.005,0.0,3.708,3.492,3.92,738.0,,0.201,
2023-01-06T12:00:00.000Z,4.884,,,1.79,2.11,,,,,,5.296,0.0,4.202,,,4.16,11.232,4.719,1.704,4.741,1.89,2.547,,3.726,,,2.88,,0.0,5.838,3.474,3.84,4.628,7.032,,5.85,,,1.458,5.894,5.418,,4.968,,,,,,,446.016,,,4.428,93.499,,3.25,2.5,3.75,,5.0,2.5,2.5,1.75,1.5,3.68,2.28,,,,3.6,3.3,3.83,,2.43,,3.26,,,,,,,,,6.208,,1.452,0.0,6.48,3.444,4.512,255.67,,0.374,
2023-01-06T15:00:00.000Z,2.832,,,2.35,1.17,,,,,,3.64,0.0,2.871,,,2.968,4.823,3.393,0.98,5.376,3.03,1.47,,2.513,0.558,,2.36,1.035,0.0,4.862,2.704,2.576,5.13,9.324,,5.661,,,1.8,5.936,4.998,,2.583,,,,,,,182.748,,,3.509,85.8,,3.0,1.5,2.75,,4.0,4.0,2.5,2.58,1.0,1.204,1.56,,,,2.43,2.6,3.76,,2.16,,2.16,,,,,,,,,4.368,,0.314,0.0,6.16,2.86,3.822,35.292,,0.309,
2023-01-06T17:00:00.000Z,4.968,,,3.7,5.8,,,,,,5.772,0.0,6.603,,,3.876,6.612,4.466,3.345,9.724,3.69,3.122,,3.09,1.8,,2.14,1.68,0.0,6.021,5.328,4.047,3.672,7.616,,6.235,,,4.725,6.912,7.285,,2.043,,,,,,,142.78,,,2.21,61.494,,5.75,5.0,7.0,,8.25,4.0,8.0,1.33,0.67,7.276,4.45,,,,4.62,4.25,8.53,,8.1,,3.46,,,,,,,,,6.39,,0.645,0.0,8.84,5.244,15.368,96.695,,0.214,
2023-01-06T20:00:00.000Z,5.402,,,12.89,13.26,,,,,,8.025,0.0,7.665,,,5.226,11.466,7.21,3.108,8.74,2.48,1.702,,5.822,6.156,,4.01,2.16,0.0,6.006,6.688,5.402,1.168,8.55,,7.178,,,7.622,7.03,11.664,,1.248,,,,,,,60.6,,,1.95,24.75,20.0,22.75,33.0,34.5,,31.25,14.0,29.67,1.83,3.83,4.38,13.39,,,,18.4,15.1,15.54,,,,13.2,,,,,,,,,7.811,,0.222,0.0,14.972,6.083,13.937,429.68,,0.073,
2023-01-06T21:00:00.000Z,4.65,,,11.87,13.67,,,,,,7.616,0.0,6.3,,,4.76,8.432,5.712,3.264,6.016,2.53,1.728,,6.156,7.215,,3.97,,0.0,4.875,6.464,3.84,0.976,8.576,,5.49,,,7.872,6.696,10.65,,1.407,,,,,,,93.996,,,2.88,17.92,,22.25,,35.33,,32.0,27.33,34.0,2.5,7.67,3.904,11.46,,,,17.7,18.3,21.94,,,,19.33,,,,,,,,,7.86,,0.549,0.0,15.424,6.24,15.08,496.16,,0.061,
2023-01-06T22:00:00.000Z,3.256,,,14.7,4.95,,,,,,6.256,0.0,5.117,,,3.68,6.532,4.674,2.585,4.455,2.28,0.94,,4.284,5.687,,3.62,1.512,0.0,3.735,5.49,3.225,0.66,6.862,,4.796,,,7.448,5.456,9.024,,0.644,,,,,,,86.49,,,3.78,14.535,,27.0,35.0,35.5,,28.67,30.0,37.0,2.67,7.67,2.904,13.08,,,,17.34,16.26,15.88,,17.1,,16.88,,,,,,,,,6.622,,1.012,0.0,10.935,4.464,10.293,361.824,,0.044,
2023-01-06T23:00:00.000Z,2.64,,,12.27,3.25,,,,,,5.488,0.0,5.593,,,3.564,6.696,4.074,2.009,4.692,2.14,1.029,,4.092,4.9,,3.96,,0.0,3.57,4.9,3.384,0.768,6.223,,4.224,,,6.096,5.472,9.632,,0.583,,,,,,,94.668,,,4.1,16.15,,26.25,34.0,33.0,,27.0,27.0,35.0,2.0,8.08,2.82,12.48,,,,15.75,15.13,23.36,,15.8,,22.15,,,,,,,,,7.13,,1.175,0.0,11.271,4.459,10.15,545.105,,0.047,
2023-01-07T02:00:00.000Z,4.176,,,7.95,2.53,,,,,,7.15,0.0,7.952,,,5.535,8.856,5.994,2.912,6.292,1.93,1.976,,5.712,4.173,,3.11,2.688,0.0,5.4,6.844,5.152,1.65,8.19,,6.954,,,8.633,7.254,10.947,,1.098,,,,,,,107.915,,,7.068,38.307,,15.67,26.5,23.75,,13.75,15.67,19.5,1.67,6.33,4.44,8.52,,,,10.98,10.64,13.68,,,,12.23,,,,,,,,,8.736,,0.55,0.0,15.125,5.247,12.915,1199.88,,0.111,
2023-01-07T03:00:00.000Z,3.321,,,8.8,2.62,,,,,,6.29,0.0,6.0,,,4.048,7.128,4.599,2.523,5.46,1.89,1.479,,3.975,3.654,,3.3,1.771,0.0,4.675,6.048,4.345,1.296,6.525,,5.265,,,8.096,5.427,9.3,,0.968,,,,,,,86.735,,,4.704,28.645,,17.33,20.0,22.0,,17.0,18.0,21.0,1.5,5.08,3.52,9.74,,,,12.4,11.72,14.03,,8.87,,13.23,,,,,,,,,7.268,,0.486,0.0,11.844,5.251,11.352,919.908,,0.08,
2023-01-07T04:00:00.000Z,3.8,,,7.67,2.39,,,,,,6.365,0.0,6.016,,,4.4,7.3,4.732,2.914,6.111,2.17,1.692,,4.232,3.135,,3.35,,0.0,5.096,6.144,3.906,1.504,8.272,,5.546,,,7.728,5.7,8.585,,1.584,,,,,,,51.3,,,5.28,32.16,,12.75,21.5,21.5,,13.67,13.0,16.0,1.08,5.67,3.76,8.15,,,,10.94,10.36,11.38,,9.25,,10.97,,,,,,,,,7.905,,0.651,0.0,11.64,5.704,11.75,993.7,,0.094,
2023-01-07T08:00:00.000Z,1.694,,,2.78,3.16,,,,,,2.784,0.0,2.618,,,1.736,2.976,1.44,0.888,2.337,2.14,1.221,,1.68,0.456,,2.49,1.19,0.0,2.46,2.4,2.38,1.872,5.424,,3.689,,,2.592,2.684,3.69,,0.984,,,,,,,43.778,,,4.522,34.81,,6.0,4.0,4.5,,4.75,5.0,6.75,1.25,3.0,1.404,3.1,,,,4.24,4.2,5.3,,2.83,,4.73,,,,,,,,,2.856,,0.472,0.0,4.182,2.42,4.181,452.056,,0.118,
2023-01-07T09:00:00.000Z,0.99,,,1.97,17.17,,,,,,1.664,0.0,1.5,,,0.918,1.632,0.576,0.432,1.386,1.86,0.972,,0.873,0.321,,2.02,,0.0,1.4,1.313,1.485,1.818,,,2.5,,,1.243,1.683,2.1,,0.505,,,,,,,44.064,,,2.958,32.96,,3.75,3.0,4.5,,1.75,1.5,3.33,1.17,1.67,1.0,2.25,,,,2.7,2.58,9.53,,2.7,,3.04,,,,,,,,,1.584,,0.202,0.0,1.98,1.456,2.398,156.03,,0.1,
2023-01-07T10:00:00.000Z,1.029,,,1.21,1.52,,,,,,1.898,0.0,1.595,,,1.184,1.332,0.73,0.438,1.323,2.76,1.168,,0.876,0.148,,1.98,0.725,0.0,1.47,1.323,1.595,2.304,3.528,,2.774,,,1.617,2.058,2.384,,0.592,,,,,,,94.9,,,3.381,52.185,8.0,3.5,2.5,2.5,,2.33,3.0,2.33,1.08,1.08,4.32,1.8,,,,2.2,2.2,4.67,,,,2.54,,,,,,,,,1.595,,0.432,0.0,2.205,1.341,2.533,63.772,,0.144,
2023-01-07T11:00:00.000Z,0.864,,,1.05,1.05,,,,,,1.188,0.0,1.199,,,0.756,0.972,0.545,0.324,1.08,3.34,0.648,,0.654,0.107,,1.76,0.545,0.0,1.09,0.864,1.199,1.308,2.7,,2.052,,,0.648,1.728,1.944,,0.432,,,,,,,107.028,,,1.62,51.516,,2.33,2.0,2.33,,2.5,2.0,2.33,1.0,1.0,0.218,1.79,,,,1.93,1.82,5.63,,4.95,,2.58,,,,,,,,,1.1,,0.11,0.0,1.417,0.742,1.391,11.342,,0.109,
2023-01-07T12:00:00.000Z,1.206,,,1.0,1.0,,,,,,1.441,0.0,1.61,,,1.422,2.133,1.044,0.234,2.328,2.45,2.574,,1.266,0.125,,1.55,1.309,0.0,2.42,3.46,1.793,1.668,,,2.752,,,0.66,3.346,2.646,,0.693,,,,,,,146.984,,,2.48,76.437,,2.25,2.5,2.0,,1.75,2.67,1.67,3.83,0.92,3.552,1.54,,,,2.02,1.93,,,,,2.3,,,,,,,,,1.903,,0.0,0.0,3.848,0.684,1.452,17.17,,0.152,
2023-01-07T13:00:00.000Z,2.002,,,1.21,1.05,,,,,,2.262,0.0,2.442,,,2.656,2.997,1.396,0.29,2.992,1.79,2.448,,1.794,0.172,,1.77,1.34,0.0,3.43,2.52,2.26,2.534,4.774,,3.63,,,0.917,5.28,4.455,,4.578,,,,,,,135.468,,,3.315,118.371,,3.25,2.0,2.67,,2.0,4.0,3.25,3.92,0.83,0.0,1.6,,,,1.83,1.76,3.2,,,,2.03,,,,,,,,,2.52,,0.0,0.0,5.292,0.918,2.158,16.32,,0.207,
2023-01-07T14:00:00.000Z,0.816,,,1.8,1.79,,,,,,1.484,0.0,1.224,,,0.735,1.26,0.49,0.324,1.339,1.61,1.944,,0.792,0.214,,2.05,0.7,0.0,1.144,1.04,1.313,1.442,,,1.938,,,1.008,1.818,2.052,,1.47,,,,,,,47.32,,,1.768,63.336,,3.0,2.67,2.0,,2.25,2.5,3.5,2.0,0.75,0.612,2.1,,,,2.4,2.2,,,3.28,,2.58,,,,,,,,,1.212,,0.0,0.0,1.854,0.999,1.836,5.292,,0.102,
2023-01-07T15:00:00.000Z,2.89,,,2.13,1.98,,,,,,3.864,0.0,4.592,,,4.004,3.432,2.072,0.528,3.48,1.58,3.168,,2.93,0.54,,1.93,2.328,0.0,4.879,3.692,4.018,3.666,4.539,,7.175,,,3.012,6.09,6.463,,2.288,,,,,,,154.254,,,5.076,168.881,,4.67,2.5,4.0,,3.25,2.0,4.0,1.25,1.0,2.84,2.6,,,,3.02,2.98,4.3,,,,3.55,,,,,,,,,4.608,,0.0,0.0,6.38,2.064,4.806,19.04,,0.285,
2023-01-07T16:00:00.000Z,3.172,,,2.84,2.45,,,,,,3.689,0.0,4.7,,,3.25,4.0,2.241,0.985,4.301,1.49,1.97,,2.695,0.633,,2.25,2.178,0.0,4.75,3.824,3.525,2.676,,,6.902,,,1.8,5.478,6.832,,1.494,,,,,,,206.052,,,5.359,139.38,,3.75,,4.5,,4.33,2.67,3.33,1.0,1.25,6.87,3.05,,,,3.74,3.68,12.67,,,,4.28,,,,,,,,,4.302,,0.0,0.0,6.831,1.93,4.532,17.447,,0.231,
2023-01-07T18:00:00.000Z,1.582,,,3.61,3.52,,,,,,2.668,0.0,2.688,,,2.023,2.737,1.272,1.298,4.715,1.64,2.242,,1.944,0.595,,26.49,1.32,0.0,2.784,2.784,2.22,2.599,5.546,,3.39,,,2.04,3.36,4.059,,8.378,,,,,,,207.0,,,2.784,55.68,,8.0,5.0,7.25,,11.0,4.0,6.0,1.42,2.0,1.568,3.85,,,,5.32,4.93,6.85,,5.24,,5.32,,,,,,,,,2.664,,0.112,259.67,4.37,3.025,4.2,39.406,,0.112,
2023-01-07T19:00:00.000Z,2.192,,,4.06,4.0,,,,,,3.562,0.0,3.536,,,2.78,3.614,1.89,1.904,6.21,1.65,2.176,,2.584,,,15.31,1.632,0.0,4.002,3.425,2.856,4.896,10.744,,4.896,,,2.312,4.247,5.421,,3.174,,,,,,,224.543,,,3.973,57.403,,8.33,3.0,7.67,,9.67,5.0,7.0,7.33,2.17,2.992,4.59,,,,5.46,5.23,8.15,,,,5.93,,,,,,,,,3.672,,0.27,155.526,6.072,3.014,5.343,146.367,,0.136,
2023-01-07T20:00:00.000Z,2.862,,,4.66,4.44,,,,,,4.077,0.0,4.992,,,4.991,8.211,2.4,1.728,7.128,1.74,2.016,,3.18,,,6.06,2.054,0.0,4.508,4.396,4.239,5.544,7.154,,5.809,,,3.174,5.12,6.32,,2.737,,,,,,,253.27,,,4.65,63.705,,7.25,7.0,8.33,,15.25,5.33,31.0,3.33,2.67,3.1,5.18,,,,6.78,6.36,8.78,,5.5,,6.02,,,,,,,,,4.867,,0.308,0.0,7.776,3.197,6.048,116.064,,0.156,
2023-01-07T22:00:00.000Z,3.712,,,4.19,2.06,,,,,,5.936,0.0,7.006,,,4.914,6.786,3.555,2.744,9.48,2.04,2.94,,4.68,,,3.26,3.003,0.0,5.64,6.356,5.221,14.388,11.0,,7.752,,,5.096,7.05,9.12,,2.808,,,,,,,487.956,,,6.467,79.118,,7.5,8.0,7.75,,5.0,5.67,8.0,2.17,3.25,4.44,4.56,,,,5.64,5.44,9.34,,4.4,,5.18,,,,,,,,,6.641,,1.561,2099.82,10.191,4.725,8.6,607.95,,0.224,
